"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","Date#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Description#1","Subject#1","SubjectLink#1","Subject#2","SubjectLink#2","Publisher#1","PublisherLink#1","Publisher#2","Contributor#1","ContributorLink#1","Type#1","Identifier#1","Identifier ARK#1","Source#1","SourceLink#1","Language#1","LanguageLink#1","Language#2","LanguageLink#2","RelationLink#1","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Rights#1","RightsLink#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"James F. Willard Collection","Southern view of the Avenue of Fame, at night, G.A.R. [?], reunion in Philadelphia, September 5-9, 1899","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_036_m.jpg","https://ark.colorado.edu/ark:/47540/s78s5086p8m8","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","Philadelphia (Pa.)","http://id.loc.gov/authorities/names/n78095520","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","146","4882","narv_willardJF_02_036_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~146~156428"
"James F. Willard Collection","Court of Honor and Arch of Victory - Peace Jubilee, Philadelphia, October 1898","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_037_m.jpg","https://ark.colorado.edu/ark:/47540/q556250463h2","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","Philadelphia (Pa.)","http://id.loc.gov/authorities/names/n78095520","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","147","4882","narv_willardJF_02_037_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~147~156427"
"James F. Willard Collection","Unidentified interior of church, Fort Smith, Arkansas studio","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_038_m.jpg","https://ark.colorado.edu/ark:/47540/d82v9s84g0rm","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","148","4882","narv_willardJF_02_038_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~148~156426"
"James F. Willard Collection","Unidentified interior of room, possibly of Wellesley College dorm room","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_039_m.jpg","https://ark.colorado.edu/ark:/47540/5h9q6z5050ds","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","149","4882","narv_willardJF_02_039_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~149~156425"
"James F. Willard Collection","Unidentified interior of faculty parlor","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_040_m.jpg","https://ark.colorado.edu/ark:/47540/8z2j6k6595p1","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","150","4882","narv_willardJF_02_040_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~150~156424"
"James F. Willard Collection","Unidentified interior of Browning Room","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_041_m.jpg","https://ark.colorado.edu/ark:/47540/wp8w5t14w469","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","151","4882","narv_willardJF_02_041_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~151~156475"
"James F. Willard Collection","Unidentified outdoor location","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_042_m.jpg","https://ark.colorado.edu/ark:/47540/ht854x68n3g2","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","152","4882","narv_willardJF_02_042_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~152~156474"
"James F. Willard Collection","Unidentified outdoor location","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_043_m.jpg","https://ark.colorado.edu/ark:/47540/3x8x1497p6w0","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","153","4882","narv_willardJF_02_043_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~153~156473"
"James F. Willard Collection","Washington Tree [?]","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_044_m.jpg","https://ark.colorado.edu/ark:/47540/7q285r41k6cc","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","154","4882","narv_willardJF_02_044_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~154~156472"
"James F. Willard Collection","Unidentified building","Unidentified photographer","","","","photographs","http://vocab.getty.edu/aat/300046300","black-and-white prints (photographs)","http://vocab.getty.edu/aat/300128349","","","","","","","","","","","","","image/jpeg","narv_willardJF_02_045_m.jpg","https://ark.colorado.edu/ark:/47540/gx9c8h9426ww","General photographs, COU:1730:04","","","","","","Catalog record for item series: https://archives.colorado.edu/repositories/2/archival_objects/101689","","","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","155","4882","narv_willardJF_02_045_m.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~155~156471"
